id_item_pedido,id_pedido,id_produto,quantidade,preco_unitario_venda
12361,5072,245,1,267.72
12362,5073,453,2,211.97
12363,5073,281,1,447.26
12364,5073,158,1,46.48
12365,5074,121,2,186.84
12366,5074,181,3,176.88
12367,5074,399,3,124.05
12368,5074,243,3,210.76
12369,5074,454,2,243.79
12370,5075,383,2,245.21
12371,5075,316,2,232.42
12372,5075,479,1,77.35
12373,5075,106,1,299.57
12374,5076,485,2,91.66
12375,5076,411,2,460.81
12376,5076,290,1,82.24
12377,5077,207,1,348.87
12378,5077,453,3,183.11
12379,5077,203,2,246.24
12380,5077,260,2,353.01
12381,5078,471,1,91.77
12382,5078,182,2,328.99
12383,5078,262,1,413.38
12384,5078,427,1,262.76
12385,5079,124,1,311.73
12386,5079,498,1,320.89
12387,5080,292,1,335.91
12388,5080,482,1,97.19
12389,5080,349,1,377.81
12390,5080,395,2,454.55
12391,5080,462,3,346.29
12392,5081,440,2,81.67
12393,5081,206,2,141.13
12394,5081,395,2,366.9
12395,5081,386,1,139.7
12396,5082,352,2,373.01
12397,5082,235,2,313.01
12398,5083,469,3,340.66
12399,5083,431,1,169.03
12400,5083,112,2,298.33
12401,5084,412,2,145.14
12402,5084,268,1,274.57
12403,5084,453,2,189.79
12404,5084,271,3,394.61
12405,5085,310,1,246.26
12406,5086,315,3,286.27
12407,5086,183,2,323.59
12408,5086,298,1,155.67
12409,5087,121,1,132.79
12410,5087,407,1,291.4
12411,5087,154,3,27.64
12412,5088,326,1,311.53
12413,5088,150,2,427.0
12414,5089,104,3,397.41
12415,5089,369,2,124.34
12416,5089,327,2,59.7
12417,5090,449,3,149.09
12418,5091,266,3,299.54
12419,5091,254,1,302.74
12420,5091,454,3,271.01
12421,5092,367,3,176.26
12422,5092,337,1,358.71
12423,5093,230,1,218.7
12424,5093,383,3,253.83
12425,5093,171,3,321.83
12426,5093,464,2,251.39
12427,5094,150,3,398.36
12428,5094,378,3,376.41
12429,5094,196,3,343.72
12430,5094,200,1,371.65
12431,5095,456,2,66.87
12432,5095,382,2,257.26
12433,5095,149,2,449.27
12434,5096,230,1,228.11
12435,5096,201,1,418.89
12436,5096,418,1,321.08
12437,5096,185,1,270.87
12438,5096,306,1,246.14
12439,5097,350,1,314.34
12440,5097,357,1,323.51
12441,5097,144,3,140.72
12442,5097,466,1,320.36
12443,5098,193,3,379.8
12444,5099,406,2,313.29
12445,5099,485,3,81.08
12446,5100,324,2,320.61
12447,5100,436,3,207.48
12448,5101,128,1,250.78
12449,5101,155,3,162.68
12450,5101,187,3,165.64
12451,5101,429,3,224.77
12452,5101,327,2,70.46
12453,5102,277,2,93.48
12454,5102,318,1,289.04
12455,5103,155,1,207.13
12456,5103,267,3,294.27
12457,5103,268,1,314.82
12458,5103,121,1,152.81
12459,5103,377,3,471.3
12460,5104,226,1,359.6
12461,5104,369,3,104.12
12462,5105,437,1,330.44
12463,5105,140,3,372.52
12464,5105,145,1,420.26
12465,5105,202,3,158.67
12466,5105,450,2,41.15
12467,5106,149,1,484.9
12468,5106,327,3,68.27
12469,5107,125,3,44.35
12470,5107,127,1,327.14
12471,5108,141,1,131.27
12472,5108,471,2,93.12
12473,5108,359,1,122.85
12474,5108,291,3,295.1
12475,5108,456,1,66.68
12476,5109,112,3,294.65
12477,5109,155,1,166.93
12478,5109,472,2,306.76
12479,5110,159,1,172.52
12480,5111,499,2,164.26
12481,5111,367,1,167.13
12482,5111,122,1,104.51
12483,5111,402,2,312.14
12484,5112,325,3,31.39
12485,5113,410,1,314.99
12486,5113,156,3,464.58
12487,5113,242,2,313.42
12488,5114,231,2,293.29
12489,5115,162,2,113.8
12490,5115,310,1,262.22
12491,5115,279,3,107.79
12492,5115,252,3,266.12
12493,5115,274,3,35.84
12494,5116,340,2,279.34
12495,5116,314,3,205.02
12496,5117,415,3,232.89
12497,5117,282,1,278.67
12498,5117,450,1,33.0
12499,5117,439,3,447.39
12500,5118,107,3,68.9
12501,5118,348,3,426.85
12502,5118,475,2,408.41
12503,5119,239,1,173.79
12504,5119,424,3,352.84
12505,5119,270,3,65.68
12506,5119,152,3,299.32
12507,5120,344,1,199.84
12508,5120,112,2,278.59
12509,5120,285,2,169.07
12510,5120,322,1,114.28
12511,5121,137,1,58.8
12512,5121,464,2,311.93
12513,5121,118,2,417.18
12514,5121,490,1,362.4
12515,5122,206,3,119.74
12516,5122,220,3,374.18
12517,5122,174,3,391.61
12518,5122,419,2,156.42
12519,5123,470,2,174.84
12520,5124,297,1,339.84
12521,5124,320,3,386.84
12522,5124,367,2,175.66
12523,5124,466,2,369.01
12524,5124,132,3,49.18
12525,5125,151,2,43.73
12526,5125,257,1,182.42
12527,5125,235,2,280.26
12528,5125,409,1,208.35
12529,5125,190,2,65.81
12530,5126,277,1,91.68
12531,5126,457,3,72.05
12532,5126,217,3,233.26
12533,5126,220,1,388.32
12534,5126,459,3,248.07
12535,5127,264,2,322.25
12536,5128,480,3,216.0
12537,5128,337,2,254.89
12538,5128,333,1,282.29
12539,5128,374,3,258.18
12540,5128,432,2,186.88
12541,5129,112,1,363.94
12542,5129,154,1,31.59
12543,5129,445,3,81.64
12544,5129,328,1,369.75
12545,5130,342,3,104.29
12546,5130,337,3,285.96
12547,5130,429,3,219.2
12548,5130,224,1,72.85
12549,5130,499,2,119.51
12550,5131,264,3,402.16
12551,5131,127,3,320.92
12552,5132,196,3,403.19
12553,5132,400,2,112.97
12554,5132,297,3,413.65
12555,5132,272,1,318.44
12556,5133,114,1,71.56
12557,5133,480,2,176.87
12558,5133,359,3,111.63
12559,5133,406,2,313.65
12560,5133,427,3,276.54
12561,5134,438,1,434.77
12562,5134,159,3,234.94
12563,5134,238,1,258.01
12564,5134,448,1,90.42
12565,5135,198,2,53.75
12566,5135,326,1,370.29
12567,5136,269,1,247.59
12568,5137,490,1,378.15
12569,5137,403,1,422.65
12570,5138,319,2,162.19
12571,5138,233,3,72.04
12572,5138,498,2,450.43
12573,5138,205,1,241.1
12574,5138,331,3,434.57
12575,5139,351,1,23.4
12576,5139,294,2,115.58
12577,5139,343,1,313.25
12578,5140,106,2,301.46
12579,5141,214,3,204.29
12580,5141,376,1,151.21
12581,5141,142,1,313.21
12582,5141,468,1,241.17
12583,5141,174,2,287.24
12584,5142,125,2,39.72
12585,5142,448,2,84.38
12586,5143,287,3,376.11
12587,5143,261,3,202.74
12588,5143,474,3,304.24
12589,5143,408,2,384.68
12590,5143,109,1,358.43
12591,5144,339,1,166.79
12592,5144,364,2,281.76
12593,5144,430,3,282.73
12594,5144,402,3,322.07
12595,5144,438,1,455.12
12596,5145,156,1,476.8
12597,5145,425,3,327.59
12598,5145,353,3,40.96
12599,5146,269,2,320.09
12600,5146,417,1,323.15
12601,5147,455,2,295.22
12602,5147,157,2,308.84
12603,5148,360,3,322.82
12604,5148,362,1,160.14
12605,5148,294,1,102.57
12606,5149,140,1,277.94
12607,5149,275,3,118.58
12608,5149,331,2,399.25
12609,5149,394,1,130.17
12610,5150,375,1,322.03
12611,5150,315,2,267.56
12612,5150,381,1,273.45
12613,5150,439,2,447.54
12614,5151,132,1,41.58
12615,5151,368,2,146.84
12616,5151,261,3,193.43
12617,5152,129,3,81.68
12618,5153,351,2,23.64
12619,5154,473,3,127.96
12620,5154,351,3,31.46
12621,5154,200,3,396.83
12622,5154,376,2,155.17
12623,5155,183,1,456.61
12624,5155,475,1,361.34
12625,5156,269,2,304.16
12626,5156,102,1,360.59
12627,5156,302,3,366.8
12628,5156,369,3,124.96
12629,5157,169,2,366.79
12630,5157,328,2,473.52
12631,5158,500,3,327.85
12632,5158,374,2,270.53
12633,5158,449,2,152.52
12634,5158,214,1,212.42
12635,5158,420,3,62.14
12636,5159,234,2,276.15
12637,5159,164,2,365.84
12638,5160,380,1,103.99
12639,5161,169,1,327.71
12640,5161,160,3,37.38
12641,5161,372,2,175.78
12642,5162,283,2,121.15
12643,5162,229,1,275.14
12644,5162,426,3,336.22
12645,5162,397,1,139.61
12646,5163,327,2,61.34
12647,5163,332,1,133.14
12648,5164,313,2,245.59
12649,5164,182,1,356.81
12650,5164,254,3,325.34
12651,5165,322,3,118.89
12652,5165,139,2,78.35
12653,5165,481,3,462.96
12654,5165,448,1,75.7
12655,5166,457,3,72.6
12656,5167,294,3,85.08
12657,5167,403,3,344.32
12658,5167,187,3,181.11
12659,5167,332,2,130.33
12660,5167,191,1,361.85
12661,5168,144,3,169.33
12662,5168,288,1,366.7
12663,5168,465,1,368.94
12664,5168,312,3,162.98
12665,5169,248,3,328.52
12666,5169,173,2,222.56
12667,5169,319,2,160.32
12668,5169,252,2,320.68
12669,5169,249,2,279.8
12670,5170,270,2,72.32
12671,5170,490,2,328.3
12672,5170,344,1,163.51
12673,5170,452,2,191.3
12674,5170,136,3,375.89
12675,5171,148,2,252.46
12676,5171,349,1,394.23
12677,5171,400,3,91.16
12678,5171,247,2,162.54
12679,5171,431,3,165.02
12680,5172,210,1,313.39
12681,5172,121,1,171.21
12682,5172,400,3,103.33
12683,5172,291,2,220.06
12684,5173,341,1,208.41
12685,5173,119,2,400.92
12686,5173,146,2,364.0
12687,5174,123,2,311.5
12688,5174,193,2,460.68
12689,5174,417,3,322.05
12690,5174,427,2,264.97
12691,5174,347,2,371.85
12692,5175,391,3,278.52
12693,5175,396,1,209.54
12694,5175,460,2,278.6
12695,5175,127,2,337.51
12696,5175,254,1,321.66
12697,5176,363,1,336.03
12698,5176,252,3,246.57
12699,5176,495,1,73.02
12700,5177,368,1,138.33
12701,5177,472,2,274.73
12702,5177,124,3,375.33
12703,5177,155,2,181.87
12704,5177,377,2,415.29
12705,5178,138,1,353.93
12706,5178,303,1,106.71
12707,5178,103,3,336.06
12708,5178,137,3,70.15
12709,5178,388,1,426.03
12710,5179,305,1,261.79
12711,5180,245,2,321.71
12712,5180,360,2,232.92
12713,5180,415,1,231.81
12714,5181,278,1,64.25
12715,5181,132,3,39.93
12716,5181,137,2,70.29
12717,5181,113,2,344.46
12718,5182,267,2,263.26
12719,5182,248,1,343.27
12720,5183,349,1,435.62
12721,5183,476,2,451.73
12722,5183,367,2,155.63
12723,5183,170,3,198.84
12724,5184,187,3,183.13
12725,5184,179,1,372.48
12726,5184,164,3,345.06
12727,5184,436,3,154.99
12728,5184,243,3,165.67
12729,5185,354,2,207.14
12730,5186,298,1,131.31
12731,5186,473,3,127.73
12732,5187,215,3,220.43
12733,5187,122,3,102.05
12734,5188,264,2,378.96
12735,5188,171,3,371.47
12736,5189,247,2,169.95
12737,5189,171,1,295.62
12738,5190,346,1,183.42
12739,5190,227,3,198.02
12740,5190,257,3,219.8
12741,5191,123,3,326.16
12742,5191,193,1,459.39
12743,5191,329,2,182.01
12744,5191,356,3,247.3
12745,5192,371,1,86.95
12746,5192,240,3,48.28
12747,5192,334,1,263.61
12748,5193,457,1,58.13
12749,5193,364,1,291.15
12750,5193,395,3,342.92
12751,5193,174,2,311.79
12752,5193,438,1,432.38
12753,5194,407,2,240.68
12754,5194,283,3,116.0
12755,5195,171,3,320.77
12756,5195,217,1,313.99
12757,5196,213,3,339.34
12758,5196,235,3,267.17
12759,5196,114,3,89.69
12760,5196,219,2,292.87
12761,5196,374,2,236.83
12762,5197,279,2,106.32
12763,5197,477,3,426.81
12764,5197,240,3,60.24
12765,5198,431,2,126.55
12766,5198,351,1,27.43
12767,5198,197,1,262.4
12768,5198,205,2,218.86
12769,5198,204,2,352.35
12770,5199,454,2,266.22
12771,5199,213,2,333.22
12772,5199,148,1,210.65
12773,5200,140,1,288.11
12774,5200,300,2,319.6
12775,5201,316,2,268.83
12776,5201,296,3,146.67
12777,5202,328,2,364.14
12778,5202,118,2,376.9
12779,5202,346,1,192.47
12780,5202,431,1,140.67
12781,5203,218,1,193.62
12782,5203,303,1,96.39
12783,5204,273,1,36.35
12784,5204,272,3,330.58
12785,5204,490,1,308.68
12786,5205,474,2,340.97
12787,5205,220,2,399.35
12788,5206,113,3,339.06
12789,5206,166,1,175.36
12790,5207,217,3,222.02
12791,5207,165,3,406.87
12792,5207,121,2,158.26
12793,5207,423,3,237.43
12794,5208,316,1,299.93
12795,5208,347,1,321.26
12796,5208,312,2,176.08
12797,5208,377,2,369.72
12798,5209,484,3,117.77
12799,5209,332,2,108.89
12800,5209,388,1,367.48
12801,5209,420,3,66.3
12802,5209,394,1,155.16
12803,5210,166,3,127.35
12804,5211,398,3,108.54
12805,5211,198,2,64.56
12806,5211,392,1,150.25
12807,5212,289,1,127.37
12808,5212,469,2,343.6
12809,5212,357,3,325.78
12810,5212,452,3,186.47
12811,5213,225,3,50.16
12812,5214,303,2,96.09
12813,5215,188,1,147.27
12814,5215,301,3,188.48
12815,5216,439,3,437.13
12816,5217,450,1,32.45
12817,5217,274,1,25.65
12818,5217,298,2,117.58
12819,5218,312,2,172.22
12820,5218,176,1,55.49
12821,5218,498,2,329.68
12822,5219,342,3,121.66
12823,5219,400,1,126.74
12824,5219,108,1,215.62
12825,5219,102,1,353.31
12826,5219,314,1,168.69
12827,5220,359,3,131.75
12828,5220,438,1,342.79
12829,5220,142,1,250.57
12830,5220,237,3,254.85
12831,5220,161,1,57.65
12832,5221,388,3,373.77
12833,5221,438,3,440.64
12834,5222,420,3,85.71
12835,5222,477,2,448.05
12836,5223,222,3,412.28
12837,5223,321,1,236.84
12838,5224,440,3,60.09
12839,5225,483,3,267.58
12840,5225,206,3,129.05
12841,5226,165,3,352.57
12842,5227,121,1,134.02
12843,5228,103,2,274.12
12844,5229,351,3,28.61
12845,5229,347,3,392.24
12846,5229,446,3,360.14
12847,5229,118,3,382.19
12848,5229,335,3,28.35
12849,5230,444,1,93.09
12850,5230,117,1,386.55
12851,5230,259,2,237.64
12852,5230,406,3,247.59
12853,5231,172,1,103.89
12854,5231,297,2,364.57
12855,5231,223,1,139.84
12856,5232,347,3,374.15
12857,5232,448,2,105.81
12858,5232,294,1,110.5
12859,5233,499,2,121.6
12860,5233,291,1,252.98
12861,5234,259,2,213.86
12862,5234,143,2,97.45
12863,5234,500,3,247.69
12864,5235,210,2,340.31
12865,5235,138,2,447.32
12866,5235,466,3,350.94
12867,5235,482,3,89.62
12868,5235,477,1,339.96
12869,5236,339,1,182.38
12870,5236,437,2,392.88
12871,5237,234,3,272.3
12872,5237,207,3,461.37
12873,5237,117,1,355.54
12874,5237,363,3,305.07
12875,5237,153,1,172.98
12876,5238,327,3,62.76
12877,5238,189,3,256.74
12878,5238,219,3,237.82
12879,5239,372,2,192.19
12880,5239,241,1,98.5
12881,5239,217,2,230.56
12882,5240,174,2,363.26
12883,5240,109,1,380.41
12884,5241,173,1,195.79
12885,5241,286,2,358.73
12886,5241,273,2,32.62
12887,5242,473,2,133.72
12888,5243,283,1,116.26
12889,5243,222,2,447.45
12890,5244,378,2,405.92
12891,5245,375,3,309.66
12892,5245,203,3,183.4
12893,5245,114,1,74.67
12894,5245,323,3,308.94
12895,5245,300,2,244.64
12896,5246,493,1,257.82
12897,5247,441,3,401.64
12898,5247,250,3,159.8
12899,5247,157,3,355.96
12900,5247,329,2,164.29
12901,5248,159,1,216.93
12902,5248,451,2,280.99
12903,5248,383,2,221.62
12904,5248,400,2,114.14
12905,5249,320,3,368.63
12906,5249,322,2,133.19
12907,5249,427,1,283.78
12908,5250,343,2,274.25
12909,5250,311,3,187.39
12910,5251,467,3,408.55
12911,5251,466,2,310.56
12912,5251,340,2,351.26
12913,5252,332,3,127.0
12914,5252,188,1,177.05
12915,5252,199,2,300.9
12916,5253,227,2,154.37
12917,5253,182,3,351.6
12918,5253,368,1,171.99
12919,5253,167,3,279.71
12920,5253,486,1,321.04
12921,5254,483,2,306.73
12922,5254,261,1,230.7
12923,5254,353,3,42.74
12924,5254,273,2,36.22
12925,5255,333,3,249.92
12926,5255,123,1,390.78
12927,5255,483,1,310.19
12928,5255,238,1,276.51
12929,5256,338,3,184.31
12930,5256,470,1,196.27
12931,5256,167,1,227.2
12932,5256,200,1,433.55
12933,5257,259,1,187.97
12934,5257,414,2,434.8
12935,5257,106,2,244.92
12936,5257,349,1,371.23
12937,5257,127,2,373.53
12938,5258,374,2,288.44
12939,5258,482,3,99.63
12940,5258,300,2,250.22
12941,5258,296,2,148.73
12942,5258,322,1,131.32
12943,5259,441,3,420.86
12944,5260,305,2,280.93
12945,5261,264,2,320.61
12946,5261,201,2,418.86
12947,5261,185,3,302.65
12948,5261,256,1,392.91
12949,5262,385,2,307.46
12950,5262,485,3,87.03
12951,5263,493,1,342.11
12952,5264,275,2,87.58
12953,5264,129,2,76.56
12954,5264,206,2,124.73
12955,5264,305,1,230.52
12956,5264,364,3,358.09
12957,5265,266,2,218.75
12958,5265,200,3,438.03
12959,5266,302,1,444.13
12960,5267,312,1,202.24
12961,5267,120,3,243.68
12962,5267,329,1,176.2
12963,5267,303,2,94.32
12964,5268,224,1,76.54
12965,5269,430,2,297.88
12966,5269,330,3,381.08
12967,5269,238,2,237.39
12968,5269,112,1,335.32
12969,5269,403,1,364.99
12970,5270,397,2,143.29
12971,5270,197,2,316.5
12972,5270,464,3,315.4
12973,5270,434,2,92.02
12974,5270,417,1,370.79
12975,5271,325,3,30.14
12976,5271,178,2,182.05
12977,5271,172,2,128.74
12978,5271,271,2,315.3
12979,5271,499,1,136.16
12980,5272,469,2,294.38
12981,5272,123,3,330.9
12982,5272,414,1,425.5
12983,5273,219,2,314.12
12984,5274,399,3,168.85
12985,5275,141,2,133.29
12986,5275,164,1,341.09
12987,5275,202,1,183.3
12988,5275,250,2,146.3
12989,5276,374,1,289.97
12990,5276,213,1,376.6
12991,5277,232,2,449.15
12992,5277,292,3,440.41
12993,5277,255,3,281.81
12994,5277,313,1,264.91
12995,5278,426,3,392.79
12996,5278,159,2,167.47
12997,5279,156,2,418.78
12998,5279,255,3,308.36
12999,5279,423,2,237.86
13000,5279,401,2,179.1
13001,5279,325,3,30.19
13002,5280,454,1,287.38
13003,5280,443,3,233.39
13004,5280,151,1,43.08
13005,5280,132,2,56.12
13006,5280,457,3,62.59
13007,5281,176,2,49.53
13008,5281,400,3,111.83
13009,5282,344,1,163.51
13010,5282,350,2,315.19
13011,5282,269,1,230.93
13012,5283,497,3,197.76
13013,5284,158,3,44.12
13014,5284,331,3,412.84
13015,5285,256,3,382.11
13016,5285,434,2,74.9
13017,5285,310,3,263.29
13018,5285,307,2,413.36
13019,5286,259,2,221.66
13020,5286,271,2,301.2
13021,5287,133,1,132.48
13022,5287,135,2,200.14
13023,5287,170,3,185.6
13024,5288,190,2,62.32
13025,5289,192,1,56.71
13026,5289,440,2,70.18
13027,5289,297,3,400.72
13028,5290,163,1,84.84
13029,5290,371,1,78.28
13030,5290,498,3,453.7
13031,5291,237,3,262.24
13032,5291,273,3,31.51
13033,5291,120,1,222.45
13034,5292,331,1,389.3
13035,5292,329,1,188.7
13036,5293,169,1,313.87
13037,5294,121,2,159.21
13038,5294,474,3,319.13
13039,5294,399,1,123.67
13040,5294,425,3,262.88
13041,5294,187,2,154.27
13042,5295,147,1,329.02
13043,5295,255,3,367.6
13044,5296,339,3,187.14
13045,5297,182,3,406.34
13046,5297,166,1,126.2
13047,5297,440,1,69.07
13048,5297,276,1,106.56
13049,5297,416,1,276.34
13050,5298,260,1,317.36
13051,5299,141,2,118.52
13052,5300,348,3,359.11
13053,5300,423,3,221.64
13054,5300,105,2,35.08
13055,5301,494,3,372.4
13056,5301,437,1,448.37
13057,5301,464,1,320.25
13058,5301,439,1,446.47
13059,5301,218,3,186.76
13060,5302,226,3,399.08
13061,5302,364,2,332.51
13062,5302,430,1,247.12
13063,5303,441,3,451.62
13064,5303,335,3,27.22
13065,5303,362,2,198.22
13066,5303,102,2,341.49
13067,5303,142,2,225.06
13068,5304,331,2,357.45
13069,5304,192,2,70.13
13070,5304,104,3,462.96
13071,5304,486,1,376.95
13072,5304,349,1,327.78
13073,5305,427,3,233.08
13074,5305,379,1,34.97
13075,5305,393,1,123.41
13076,5305,129,1,91.38
13077,5306,362,1,205.44
13078,5306,313,3,264.45
13079,5307,224,1,63.84
13080,5307,154,3,29.33
13081,5307,288,3,391.13
13082,5307,470,1,209.52
13083,5308,138,3,329.89
13084,5308,385,3,249.09
13085,5309,315,2,302.06
13086,5309,440,2,72.0
13087,5309,290,1,87.59
13088,5309,112,1,283.69
13089,5310,450,2,44.84
13090,5310,136,2,380.56
13091,5310,335,2,29.2
13092,5310,446,3,280.72
13093,5311,233,1,64.59
13094,5311,458,3,94.63
13095,5311,320,1,289.85
13096,5312,309,3,113.29
13097,5312,243,3,158.82
13098,5312,434,1,80.07
13099,5312,396,1,208.37
13100,5312,224,1,63.33
13101,5313,447,2,91.61
13102,5313,181,3,201.48
13103,5313,383,3,249.22
13104,5314,309,2,102.88
13105,5315,375,2,370.08
13106,5316,148,1,221.55
13107,5317,131,2,127.18
13108,5317,383,3,251.96
13109,5318,284,3,261.21
13110,5318,343,1,283.6
13111,5318,270,2,74.83
13112,5319,198,2,63.49
13113,5320,380,2,102.36
13114,5320,137,2,69.85
13115,5321,448,3,76.07
13116,5321,459,3,247.52
13117,5321,433,2,164.6
13118,5321,349,1,399.67
13119,5322,466,1,360.29
13120,5322,198,2,52.93
13121,5322,213,1,379.16
13122,5322,161,3,72.44
13123,5322,440,1,81.79
13124,5323,410,1,350.27
13125,5323,402,3,318.66
13126,5323,473,2,116.53
13127,5323,322,1,151.69
13128,5323,143,1,135.39
13129,5324,367,1,163.76
13130,5324,453,1,243.96
13131,5324,403,1,445.67
13132,5325,468,2,248.03
13133,5325,398,1,97.99
13134,5325,412,2,168.47
13135,5326,216,3,107.51
13136,5326,265,1,449.12
13137,5326,242,2,271.01
13138,5326,159,3,207.2
13139,5327,199,3,299.07
13140,5327,105,1,35.13
13141,5328,301,1,165.67
13142,5328,450,2,39.38
13143,5329,366,1,385.49
13144,5330,464,1,231.09
13145,5330,334,2,195.64
13146,5330,377,1,455.64
13147,5330,319,3,176.98
13148,5330,133,2,140.64
13149,5331,304,2,287.76
13150,5331,282,2,313.05
13151,5331,214,1,209.9
13152,5332,170,2,175.55
13153,5333,412,3,178.73
13154,5333,194,2,376.57
13155,5333,137,2,66.56
13156,5333,133,1,124.32
13157,5333,280,1,89.13
13158,5334,277,1,85.12
13159,5334,354,3,205.36
13160,5334,332,2,152.11
13161,5334,442,3,348.93
13162,5335,432,2,146.11
13163,5335,314,3,160.94
13164,5335,245,3,265.7
13165,5335,328,1,434.01
13166,5335,270,1,58.14
13167,5336,471,1,88.56
13168,5336,171,1,401.5
13169,5337,477,3,343.09
13170,5337,470,1,232.69
13171,5337,482,3,92.7
13172,5337,416,2,277.75
13173,5337,483,2,232.12
13174,5338,125,1,37.06
13175,5339,393,2,157.58
13176,5339,440,1,65.88
13177,5340,129,1,69.75
13178,5340,255,1,383.56
13179,5340,348,3,417.75
13180,5340,425,1,278.38
13181,5340,361,1,461.93
13182,5341,290,1,92.4
13183,5341,403,3,408.99
13184,5341,459,3,265.92
13185,5341,450,1,33.74
13186,5341,419,1,182.32
13187,5342,396,3,234.23
13188,5342,253,3,98.11
13189,5342,386,2,138.03
13190,5342,174,3,284.92
13191,5343,482,2,87.87
13192,5343,207,1,378.7
13193,5343,337,1,350.28
13194,5344,384,1,269.63
13195,5344,400,3,102.49
13196,5344,170,2,194.22
13197,5344,115,3,47.97
13198,5345,480,3,182.56
13199,5345,302,2,421.17
13200,5345,356,1,306.86
13201,5345,439,2,354.97
13202,5346,447,2,94.75
13203,5346,474,2,329.45
13204,5347,144,1,154.3
13205,5348,193,2,399.98
13206,5348,341,2,198.25
13207,5348,249,2,226.58
13208,5348,162,1,119.61
13209,5348,375,1,317.22
13210,5349,298,1,146.97
13211,5349,357,1,345.42
13212,5349,221,3,175.45
13213,5350,464,1,253.5
13214,5350,321,1,228.47
13215,5350,250,2,152.69
13216,5350,444,2,67.96
13217,5350,118,2,422.36
13218,5351,124,3,365.06
13219,5351,345,3,167.83
13220,5351,348,1,346.91
13221,5351,350,3,279.31
13222,5351,377,2,405.57
13223,5352,458,1,99.51
13224,5352,457,1,72.83
13225,5352,477,1,401.14
13226,5353,339,3,149.08
13227,5354,488,2,69.75
13228,5354,223,1,161.21
13229,5355,304,1,302.76
13230,5356,200,2,443.97
13231,5356,360,1,267.51
13232,5357,334,3,215.98
13233,5357,141,1,122.53
13234,5357,209,1,70.93
13235,5357,316,2,291.89
13236,5357,486,3,353.93
13237,5358,157,3,380.54
13238,5358,321,3,266.86
13239,5358,135,2,248.88
13240,5358,295,2,227.69
13241,5359,133,2,135.2
13242,5359,189,2,219.33
13243,5359,287,3,423.47
13244,5360,328,1,350.61
13245,5361,171,2,396.53
13246,5362,144,2,166.91
13247,5362,418,2,326.72
13248,5363,411,2,372.09
13249,5364,213,1,302.89
13250,5364,344,1,174.66
13251,5364,391,3,317.02
13252,5364,233,1,70.61
13253,5365,313,3,337.67
13254,5365,330,3,347.84
13255,5365,105,2,43.21
13256,5365,279,3,111.76
13257,5365,109,2,399.3
13258,5366,363,2,270.02
13259,5366,341,1,212.28
13260,5366,237,3,235.54
13261,5366,358,2,78.85
13262,5367,370,3,296.98
13263,5367,412,3,154.04
13264,5367,489,2,299.79
13265,5368,474,1,277.58
13266,5369,360,1,309.99
13267,5369,389,3,197.48
13268,5369,403,2,344.17
13269,5369,441,3,450.92
13270,5369,357,2,269.24
13271,5370,182,1,409.26
13272,5370,142,3,303.79
13273,5370,301,1,135.11
13274,5371,475,1,339.21
13275,5371,371,3,91.38
13276,5371,350,2,341.93
13277,5371,280,1,89.56
13278,5371,387,3,54.77
13279,5372,320,3,314.2
13280,5372,340,1,272.3
13281,5372,181,2,169.43
13282,5372,258,1,73.92
13283,5373,495,2,64.62
13284,5373,115,1,58.24
13285,5373,169,1,397.59
13286,5373,171,2,323.32
13287,5374,223,2,161.12
13288,5374,335,1,25.49
13289,5374,483,2,315.18
13290,5375,306,2,228.46
13291,5375,371,3,70.96
13292,5375,258,3,73.95
13293,5375,429,2,204.1
13294,5376,218,1,163.9
13295,5377,306,2,179.99
13296,5377,123,3,389.75
13297,5377,460,2,325.99
13298,5377,256,2,425.4
13299,5378,311,1,217.12
13300,5378,127,1,319.01
13301,5378,367,1,166.74
13302,5379,130,2,190.88
13303,5380,482,2,80.41
13304,5380,205,3,229.32
13305,5380,212,3,270.14
13306,5380,321,1,216.98
13307,5380,344,2,231.21
13308,5381,208,1,288.55
13309,5381,469,2,418.77
13310,5381,182,2,376.16
13311,5382,460,1,311.71
13312,5382,129,2,69.07
13313,5382,365,1,332.82
13314,5382,272,3,282.1
13315,5383,468,2,279.49
13316,5383,458,1,88.76
13317,5383,210,1,293.02
13318,5384,123,3,368.32
13319,5385,122,3,125.04
13320,5385,331,2,461.42
13321,5385,369,2,123.39
13322,5386,445,1,87.55
13323,5386,112,3,312.92
13324,5386,460,2,255.19
13325,5387,487,3,251.6
13326,5387,430,2,240.99
13327,5387,109,2,371.33
13328,5388,233,2,67.05
13329,5388,421,1,206.0
13330,5388,394,1,154.71
13331,5388,385,1,293.48
13332,5389,186,2,211.21
13333,5389,132,2,43.62
13334,5389,306,2,226.12
13335,5390,141,3,112.42
13336,5390,465,2,385.2
13337,5390,428,1,132.29
13338,5391,319,3,132.37
13339,5391,270,3,68.76
13340,5392,417,1,343.31
13341,5392,169,2,412.32
13342,5392,243,3,170.04
13343,5392,150,2,381.34
13344,5392,437,1,342.18
13345,5393,447,3,110.55
13346,5393,413,3,168.85
13347,5393,285,3,156.07
13348,5393,386,2,155.34
13349,5393,309,3,127.98
13350,5394,455,1,252.34
13351,5395,449,2,129.58
13352,5395,485,2,87.46
13353,5396,188,1,141.15
13354,5397,320,2,385.55
13355,5397,229,2,272.9
13356,5397,343,1,290.84
13357,5397,390,2,249.56
