id_pedido,id_cliente,data_pedido,valor_total_pedido,status_pedido
4769,214,2024-01-01 09:41:00,714.2,Entregue
4770,881,2024-04-04 04:58:00,1460.46,Entregue
4771,726,2024-05-05 14:22:00,2051.23,Entregue
4772,778,2024-05-01 01:57:00,668.61,Enviado
4773,336,2024-04-16 04:03:00,1543.11,Entregue
4774,766,2024-04-18 06:16:00,79.88,Enviado
4775,289,2024-02-24 20:38:00,2530.37,Enviado
4776,521,2024-06-02 12:47:00,1336.02,Entregue
4777,251,2024-02-29 03:34:00,1395.59,Processando
4778,987,2024-02-08 06:14:00,3852.96,Enviado
4779,696,2024-04-17 02:30:00,2513.33,Entregue
4780,761,2024-01-13 14:56:00,355.83,Enviado
4781,128,2024-04-24 09:17:00,797.86,Entregue
4782,473,2024-04-28 13:11:00,74.25,Entregue
4783,912,2024-02-04 12:15:00,3482.52,Entregue
4784,456,2024-05-17 10:44:00,1424.47,Processando
4785,629,2024-05-21 19:31:00,1167.51,Entregue
4786,272,2024-05-06 11:39:00,1227.44,Enviado
4787,294,2024-06-15 07:18:00,544.8,Entregue
4788,730,2024-03-26 04:37:00,378.59,Enviado
4789,195,2024-04-24 23:29:00,1778.46,Entregue
4790,900,2024-01-08 07:30:00,804.22,Enviado
4791,430,2024-05-22 15:18:00,1138.67,Processando
4792,894,2024-02-08 00:55:00,1022.79,Entregue
4793,479,2024-03-31 02:19:00,1520.02,Entregue
4794,360,2024-02-21 09:05:00,1959.95,Processando
4795,773,2024-04-30 06:41:00,380.54,Entregue
4796,61,2024-06-08 18:03:00,1061.48,Entregue
4797,659,2024-01-12 18:54:00,2372.48,Enviado
4798,35,2024-04-14 11:25:00,968.28,Enviado
4799,519,2024-02-08 07:47:00,646.98,Enviado
4800,270,2024-03-28 07:33:00,2431.06,Entregue
4801,820,2024-03-26 20:42:00,1879.42,Entregue
4802,252,2024-03-28 05:58:00,1957.11,Enviado
4803,694,2024-02-03 13:27:00,2058.31,Entregue
4804,647,2024-06-23 21:48:00,830.6,Processando
4805,981,2024-01-10 08:29:00,3739.35,Processando
4806,585,2024-01-21 02:03:00,2958.94,Entregue
4807,835,2024-03-19 18:48:00,558.45,Entregue
4808,845,2024-04-17 02:05:00,1140.71,Entregue
4809,784,2024-06-02 16:36:00,1173.3,Entregue
4810,409,2024-03-21 02:05:00,2456.87,Entregue
4811,700,2024-03-22 16:13:00,1228.85,Entregue
4812,459,2024-03-11 12:27:00,1720.9,Processando
4813,748,2024-03-19 15:28:00,3567.4,Entregue
4814,96,2024-05-10 20:48:00,615.19,Entregue
4815,524,2024-05-04 21:00:00,2305.97,Enviado
4816,473,2024-05-29 13:25:00,2582.22,Entregue
4817,880,2024-04-08 17:56:00,2091.51,Enviado
4818,629,2024-01-05 23:23:00,1113.05,Entregue
4819,378,2024-04-13 10:38:00,1419.34,Entregue
4820,18,2024-05-14 20:39:00,1531.19,Processando
4821,736,2024-02-12 22:14:00,884.63,Entregue
4822,4,2024-02-16 18:45:00,1316.4,Enviado
4823,433,2024-03-14 00:20:00,1930.56,Enviado
4824,493,2024-06-23 07:39:00,318.54,Entregue
4825,179,2024-02-09 02:16:00,1074.62,Processando
4826,69,2024-02-25 02:34:00,624.14,Enviado
4827,34,2024-03-19 15:19:00,247.54,Entregue
4828,250,2024-02-24 17:37:00,382.18,Entregue
4829,260,2024-04-26 23:47:00,1146.22,Entregue
4830,172,2024-03-07 14:19:00,1892.91,Entregue
4831,848,2024-02-02 00:12:00,2883.4,Enviado
4832,269,2024-03-13 03:01:00,1871.77,Entregue
4833,765,2024-06-21 05:58:00,914.13,Entregue
4834,802,2024-05-09 15:41:00,1544.71,Enviado
4835,366,2024-01-22 17:58:00,2082.56,Entregue
4836,717,2024-04-14 13:19:00,1188.5,Entregue
4837,886,2024-05-07 15:19:00,911.33,Processando
4838,93,2024-02-22 11:04:00,1544.45,Entregue
4839,193,2024-01-03 04:22:00,665.88,Entregue
4840,201,2024-03-09 13:49:00,799.54,Enviado
4841,835,2024-01-21 11:13:00,1601.0,Entregue
4842,959,2024-05-14 17:23:00,227.67,Entregue
4843,711,2024-01-31 15:35:00,1307.27,Entregue
4844,352,2024-06-08 19:03:00,1387.69,Entregue
4845,536,2024-03-18 22:56:00,446.91,Entregue
4846,997,2024-01-20 05:35:00,546.44,Entregue
4847,339,2024-04-02 16:53:00,805.19,Entregue
4848,887,2024-01-29 12:29:00,2799.62,Enviado
4849,636,2024-02-15 06:34:00,2348.99,Enviado
4850,875,2024-01-25 18:14:00,1986.83,Enviado
4851,781,2024-05-26 02:35:00,3317.95,Entregue
4852,784,2024-01-11 23:03:00,2734.74,Entregue
4853,984,2024-05-16 02:52:00,622.24,Enviado
4854,395,2024-02-18 08:08:00,562.16,Entregue
4855,837,2024-02-14 09:58:00,1967.81,Enviado
4856,706,2024-06-04 11:36:00,1964.53,Entregue
4857,862,2024-03-02 01:53:00,1058.8,Entregue
4858,946,2024-01-27 05:04:00,1751.92,Entregue
4859,159,2024-04-30 06:18:00,2135.83,Processando
4860,90,2024-03-16 23:25:00,1355.37,Processando
4861,256,2024-01-22 10:56:00,450.96,Entregue
4862,372,2024-02-20 01:04:00,2034.3,Enviado
4863,40,2024-02-18 01:51:00,1850.12,Enviado
4864,11,2024-04-25 14:34:00,1486.1,Processando
4865,730,2024-01-26 01:39:00,1110.54,Entregue
4866,759,2024-04-14 11:39:00,3045.84,Entregue
4867,680,2024-03-21 10:29:00,312.0,Entregue
4868,860,2024-04-20 07:47:00,201.27,Entregue
4869,334,2024-03-18 03:50:00,1618.89,Entregue
4870,998,2024-02-17 19:37:00,3366.47,Processando
4871,417,2024-06-06 19:17:00,1944.86,Enviado
4872,57,2024-04-16 09:43:00,1158.45,Processando
4873,633,2024-01-27 00:26:00,2818.16,Entregue
4874,940,2024-06-26 23:24:00,1227.72,Entregue
4875,390,2024-06-25 19:05:00,3381.66,Processando
4876,917,2024-06-28 23:33:00,257.77,Entregue
4877,164,2024-06-19 08:08:00,305.31,Entregue
4878,127,2024-04-13 17:09:00,790.14,Entregue
4879,516,2024-02-02 04:43:00,2046.12,Processando
4880,831,2024-05-07 11:59:00,1881.5,Entregue
4881,175,2024-06-15 12:53:00,1981.16,Entregue
4882,798,2024-04-07 04:01:00,1565.69,Entregue
4883,647,2024-03-10 15:36:00,856.39,Entregue
4884,726,2024-01-23 23:00:00,717.36,Processando
4885,583,2024-02-28 04:42:00,1618.08,Entregue
4886,649,2024-06-11 11:31:00,3169.23,Enviado
4887,136,2024-05-21 20:29:00,963.27,Processando
4888,207,2024-02-10 04:01:00,2935.85,Processando
4889,661,2024-06-18 14:58:00,374.37,Entregue
4890,573,2024-03-27 19:31:00,1465.71,Entregue
4891,261,2024-02-18 17:29:00,1892.01,Entregue
4892,149,2024-06-05 11:05:00,1933.95,Enviado
4893,191,2024-01-12 10:43:00,206.8,Entregue
4894,906,2024-06-13 00:45:00,1571.35,Entregue
4895,936,2024-06-10 16:25:00,1725.25,Processando
4896,390,2024-01-12 09:35:00,1491.42,Processando
4897,811,2024-02-16 08:00:00,2396.68,Entregue
4898,368,2024-03-17 15:16:00,253.07,Entregue
4899,824,2024-04-12 22:38:00,2325.9,Entregue
4900,43,2024-05-28 00:16:00,1726.27,Entregue
4901,650,2024-05-08 23:37:00,465.09,Entregue
4902,447,2024-04-10 22:16:00,1454.52,Enviado
4903,97,2024-04-09 10:40:00,434.26,Entregue
4904,442,2024-02-04 07:32:00,947.67,Entregue
4905,544,2024-05-10 16:28:00,1427.79,Entregue
4906,391,2024-03-29 13:44:00,1680.94,Entregue
4907,629,2024-06-08 07:04:00,2469.16,Enviado
4908,675,2024-01-14 13:41:00,3643.33,Enviado
4909,950,2024-02-05 18:01:00,1459.7,Entregue
4910,101,2024-02-19 17:24:00,1503.17,Processando
4911,287,2024-05-03 18:17:00,307.43,Entregue
4912,458,2024-01-21 18:39:00,520.73,Processando
4913,522,2024-01-05 06:21:00,875.19,Enviado
4914,739,2024-03-06 16:37:00,1477.74,Entregue
4915,784,2024-03-23 23:15:00,466.59,Entregue
4916,974,2024-05-25 09:19:00,973.6,Processando
4917,729,2024-02-01 08:29:00,2321.62,Entregue
4918,749,2024-01-13 11:14:00,965.14,Enviado
4919,132,2024-05-23 07:37:00,221.55,Enviado
4920,96,2024-04-14 15:13:00,1094.16,Entregue
4921,840,2024-05-24 10:46:00,1832.64,Enviado
4922,674,2024-04-10 15:00:00,214.74,Entregue
4923,262,2024-05-10 16:25:00,2158.33,Entregue
4924,542,2024-04-15 10:24:00,1347.0,Entregue
4925,153,2024-05-31 05:23:00,1645.18,Entregue
4926,962,2024-06-18 17:42:00,2041.81,Enviado
4927,908,2024-02-10 16:57:00,496.08,Enviado
4928,550,2024-01-01 03:33:00,1614.61,Enviado
4929,252,2024-04-05 06:02:00,1688.6,Entregue
4930,523,2024-05-11 10:27:00,293.93,Entregue
4931,306,2024-06-23 13:31:00,414.66,Entregue
4932,655,2024-05-06 16:01:00,2985.54,Entregue
4933,409,2024-03-12 10:51:00,2306.26,Entregue
4934,492,2024-03-09 23:17:00,3861.91,Entregue
4935,851,2024-05-27 15:21:00,2168.86,Enviado
4936,237,2024-04-01 20:12:00,1405.36,Processando
4937,490,2024-03-23 11:43:00,457.45,Entregue
4938,338,2024-06-02 20:10:00,1224.44,Entregue
4939,717,2024-06-08 15:17:00,635.64,Entregue
4940,469,2024-03-11 02:43:00,1816.71,Processando
4941,652,2024-03-15 16:24:00,662.04,Entregue
4942,951,2024-02-10 13:28:00,1287.76,Enviado
4943,124,2024-06-15 03:50:00,685.53,Entregue
4944,505,2024-04-18 08:21:00,3597.98,Enviado
4945,628,2024-04-14 11:50:00,1366.86,Enviado
4946,786,2024-04-01 20:27:00,1720.38,Enviado
4947,115,2024-06-05 12:28:00,294.73,Entregue
4948,438,2024-03-01 23:00:00,915.42,Entregue
4949,52,2024-05-24 06:22:00,1659.53,Entregue
4950,838,2024-02-17 01:53:00,1728.18,Enviado
4951,804,2024-02-19 01:05:00,1155.21,Entregue
4952,336,2024-05-27 15:41:00,709.7,Entregue
4953,177,2024-03-12 04:08:00,2890.63,Entregue
4954,778,2024-05-18 23:13:00,2309.62,Enviado
4955,679,2024-06-02 05:30:00,1034.85,Enviado
4956,567,2024-01-13 18:40:00,1624.24,Entregue
4957,261,2024-04-21 20:44:00,1340.66,Processando
4958,85,2024-06-11 16:02:00,2371.06,Enviado
4959,813,2024-02-22 06:58:00,367.02,Enviado
4960,6,2024-01-19 10:55:00,2408.21,Enviado
4961,766,2024-03-02 11:50:00,903.21,Entregue
4962,409,2024-04-12 23:31:00,1882.47,Enviado
4963,355,2024-03-24 08:17:00,373.62,Entregue
4964,17,2024-03-29 07:37:00,2087.77,Enviado
4965,403,2024-01-11 19:56:00,1006.02,Entregue
4966,877,2024-03-09 23:52:00,1846.46,Entregue
4967,649,2024-06-28 04:31:00,1953.92,Enviado
4968,645,2024-03-26 23:13:00,1101.11,Enviado
4969,714,2024-03-17 19:36:00,2118.48,Processando
4970,614,2024-06-25 04:45:00,1278.69,Entregue
4971,358,2024-04-14 14:47:00,2755.33,Entregue
4972,700,2024-02-09 16:23:00,1983.89,Entregue
4973,175,2024-01-22 11:20:00,1405.84,Entregue
4974,871,2024-06-15 21:13:00,90.75,Entregue
4975,882,2024-01-06 21:31:00,711.12,Entregue
4976,896,2024-03-22 17:08:00,2920.09,Processando
4977,163,2024-04-08 05:26:00,132.67,Enviado
4978,966,2024-06-04 11:25:00,1136.67,Entregue
4979,525,2024-03-09 09:47:00,1023.2,Enviado
4980,457,2024-05-23 19:49:00,969.52,Entregue
4981,852,2024-05-03 10:05:00,355.64,Entregue
4982,916,2024-05-24 22:36:00,1850.36,Entregue
4983,622,2024-05-09 02:29:00,2268.67,Entregue
4984,380,2024-01-18 04:36:00,2151.97,Entregue
4985,284,2024-03-17 03:50:00,2002.54,Enviado
4986,800,2024-02-12 10:13:00,1220.85,Entregue
4987,440,2024-03-11 19:34:00,565.37,Enviado
4988,778,2024-06-21 07:33:00,1774.34,Entregue
4989,345,2024-06-18 18:30:00,502.6,Enviado
4990,456,2024-04-21 11:24:00,1059.15,Entregue
4991,597,2024-01-10 15:01:00,2615.02,Enviado
4992,311,2024-06-05 08:41:00,370.7,Entregue
4993,216,2024-06-12 09:14:00,316.18,Entregue
4994,443,2024-05-17 15:42:00,678.52,Entregue
4995,345,2024-04-15 18:11:00,666.81,Entregue
4996,744,2024-01-01 18:17:00,1311.55,Entregue
4997,880,2024-01-14 15:25:00,1583.73,Entregue
4998,711,2024-03-02 09:55:00,1186.81,Enviado
4999,216,2024-04-02 18:29:00,354.46,Entregue
5000,53,2024-06-18 01:07:00,205.35,Enviado
5001,342,2024-06-13 08:29:00,2088.65,Entregue
5002,235,2024-03-14 19:16:00,3189.66,Enviado
5003,74,2024-06-17 08:44:00,987.54,Entregue
5004,137,2024-02-14 11:23:00,841.38,Entregue
5005,513,2024-03-27 12:16:00,1628.64,Enviado
5006,351,2024-03-10 20:46:00,1113.81,Entregue
5007,317,2024-01-25 12:34:00,1911.66,Enviado
5008,665,2024-04-05 14:13:00,2710.2,Entregue
5009,322,2024-02-08 07:55:00,389.02,Enviado
5010,376,2024-04-05 11:35:00,1989.74,Processando
5011,794,2024-06-21 23:37:00,1880.59,Entregue
5012,857,2024-03-29 15:47:00,1561.19,Entregue
5013,853,2024-05-04 11:59:00,1576.74,Entregue
5014,670,2024-04-14 12:02:00,1116.46,Enviado
5015,920,2024-05-15 08:40:00,1884.39,Entregue
5016,796,2024-02-19 13:10:00,2574.3,Enviado
5017,760,2024-06-16 20:19:00,1113.48,Entregue
5018,308,2024-01-05 14:06:00,2523.39,Enviado
5019,827,2024-05-31 14:40:00,1009.89,Entregue
5020,261,2024-05-06 21:37:00,1513.06,Entregue
5021,829,2024-06-26 07:18:00,1614.08,Enviado
5022,358,2024-03-22 18:21:00,1637.29,Entregue
5023,531,2024-02-25 15:18:00,1822.75,Enviado
5024,785,2024-04-13 01:07:00,2596.05,Entregue
5025,196,2024-06-04 12:06:00,719.56,Processando
5026,472,2024-03-30 19:43:00,1151.82,Processando
5027,867,2024-01-11 03:28:00,945.03,Entregue
5028,963,2024-04-08 14:36:00,1205.95,Entregue
5029,277,2024-05-27 01:31:00,2092.74,Entregue
5030,718,2024-06-01 05:33:00,1959.83,Enviado
5031,697,2024-01-26 12:57:00,3554.33,Entregue
5032,113,2024-04-03 18:51:00,2462.24,Entregue
5033,681,2024-05-20 18:27:00,870.46,Entregue
5034,694,2024-03-04 11:12:00,347.0,Entregue
5035,499,2024-03-02 11:56:00,1932.5,Entregue
5036,365,2024-06-29 16:38:00,452.86,Entregue
5037,501,2024-01-15 14:08:00,1450.31,Enviado
5038,552,2024-02-24 08:49:00,2835.24,Processando
5039,219,2024-02-29 11:52:00,916.68,Enviado
5040,199,2024-06-05 00:04:00,3754.61,Enviado
5041,49,2024-06-03 14:58:00,902.67,Entregue
5042,169,2024-05-06 20:19:00,1277.92,Entregue
5043,233,2024-04-20 12:54:00,2311.08,Entregue
5044,231,2024-03-21 15:45:00,469.21,Entregue
5045,582,2024-04-15 14:49:00,155.45,Entregue
5046,65,2024-06-26 08:33:00,814.82,Entregue
5047,201,2024-06-29 21:00:00,495.76,Entregue
5048,937,2024-04-26 21:46:00,2502.08,Enviado
5049,373,2024-06-09 13:53:00,187.73,Enviado
5050,834,2024-02-09 12:52:00,1981.5,Processando
5051,179,2024-03-28 05:42:00,946.74,Entregue
5052,919,2024-04-30 18:16:00,1969.95,Entregue
5053,820,2024-01-18 04:56:00,1704.44,Entregue
5054,782,2024-05-13 12:27:00,2448.39,Entregue
5055,107,2024-01-23 04:43:00,559.62,Enviado
5056,201,2024-02-12 02:16:00,2105.41,Entregue
5057,171,2024-03-23 05:51:00,1820.13,Enviado
5058,946,2024-01-28 18:31:00,838.44,Entregue
5059,560,2024-05-25 04:53:00,354.65,Enviado
5060,634,2024-03-19 12:48:00,322.18,Entregue
5061,463,2024-03-08 20:40:00,1469.86,Enviado
5062,937,2024-04-05 22:13:00,2044.67,Enviado
5063,703,2024-03-22 08:18:00,2425.52,Entregue
5064,113,2024-05-13 03:51:00,483.92,Entregue
5065,546,2024-06-19 22:21:00,322.11,Processando
5066,392,2024-04-25 06:32:00,1870.89,Entregue
5067,704,2024-03-27 04:03:00,1707.33,Enviado
5068,846,2024-06-14 20:34:00,1666.79,Enviado
5069,608,2024-02-25 14:53:00,1013.64,Entregue
5070,440,2024-05-11 09:49:00,2549.86,Processando
5071,798,2024-03-12 15:05:00,972.89,Enviado
5072,687,2024-02-04 05:01:00,2357.87,Entregue
5073,268,2024-06-18 16:15:00,917.68,Enviado
5074,332,2024-03-09 01:57:00,2396.33,Processando
5075,190,2024-04-23 05:34:00,1332.18,Enviado
5076,399,2024-01-03 06:00:00,1187.18,Entregue
5077,900,2024-04-11 09:29:00,2096.7,Entregue
5078,48,2024-05-26 00:26:00,1425.89,Entregue
5079,495,2024-04-21 03:34:00,632.62,Enviado
5080,477,2024-04-06 04:47:00,2758.88,Entregue
5081,3,2024-05-03 13:41:00,1319.1,Entregue
5082,859,2024-01-17 20:26:00,1372.04,Enviado
5083,97,2024-05-07 04:02:00,1787.67,Enviado
5084,537,2024-05-12 12:35:00,2128.26,Processando
5085,307,2024-01-27 16:24:00,246.26,Entregue
5086,228,2024-01-12 07:56:00,1661.66,Entregue
5087,166,2024-04-09 09:41:00,507.11,Enviado
5088,411,2024-03-06 19:27:00,1165.53,Entregue
5089,112,2024-05-30 19:05:00,1560.31,Entregue
5090,331,2024-06-24 07:38:00,447.27,Entregue
5091,397,2024-03-05 18:02:00,2014.39,Entregue
5092,737,2024-05-04 20:00:00,887.49,Enviado
5093,134,2024-03-27 21:07:00,2448.46,Entregue
5094,611,2024-04-25 21:03:00,3727.12,Enviado
5095,71,2024-04-05 17:36:00,1546.8,Processando
5096,407,2024-05-19 04:37:00,1485.09,Enviado
5097,978,2024-01-03 14:17:00,1380.37,Enviado
5098,984,2024-03-26 07:04:00,1139.4,Entregue
5099,653,2024-04-11 23:08:00,869.82,Entregue
5100,350,2024-02-13 12:50:00,1263.66,Processando
5101,179,2024-01-29 13:36:00,2050.97,Entregue
5102,775,2024-01-07 17:45:00,476.0,Entregue
5103,376,2024-03-11 16:00:00,2971.47,Enviado
5104,864,2024-06-03 07:12:00,671.96,Entregue
5105,377,2024-05-19 07:48:00,2426.57,Entregue
5106,306,2024-02-19 21:53:00,689.71,Entregue
5107,85,2024-01-02 13:23:00,460.19,Entregue
5108,907,2024-03-24 02:30:00,1392.34,Enviado
5109,941,2024-03-05 12:36:00,1664.4,Enviado
5110,707,2024-06-29 11:07:00,172.52,Processando
5111,167,2024-01-21 09:03:00,1224.44,Entregue
5112,784,2024-01-23 04:58:00,94.17,Entregue
5113,194,2024-01-23 18:21:00,2335.57,Enviado
5114,975,2024-06-11 18:45:00,586.58,Entregue
5115,593,2024-01-04 07:21:00,1719.07,Entregue
5116,884,2024-06-03 14:06:00,1173.74,Entregue
5117,505,2024-01-21 15:44:00,2352.51,Processando
5118,34,2024-03-29 13:32:00,2304.07,Entregue
5119,59,2024-05-26 09:04:00,2327.31,Enviado
5120,932,2024-06-27 12:00:00,1209.44,Enviado
5121,987,2024-04-10 08:34:00,1879.42,Entregue
5122,780,2024-06-11 20:35:00,2969.43,Entregue
5123,214,2024-03-02 14:24:00,349.68,Entregue
5124,119,2024-05-22 14:48:00,2737.24,Entregue
5125,469,2024-04-28 21:27:00,1170.37,Entregue
5126,10,2024-04-09 08:14:00,2140.14,Enviado
5127,965,2024-06-16 22:59:00,644.5,Entregue
5128,734,2024-04-26 21:40:00,2588.37,Entregue
5129,239,2024-01-21 20:48:00,1010.2,Entregue
5130,243,2024-01-12 07:14:00,2140.22,Enviado
5131,595,2024-04-17 23:53:00,2169.24,Entregue
5132,463,2024-03-26 15:57:00,2994.9,Entregue
5133,890,2024-03-28 03:49:00,2217.11,Processando
5134,556,2024-03-12 17:54:00,1488.02,Processando
5135,311,2024-06-28 14:46:00,477.79,Entregue
5136,864,2024-01-30 17:05:00,247.59,Entregue
5137,397,2024-01-06 10:54:00,800.8,Enviado
5138,496,2024-01-14 14:38:00,2986.17,Entregue
5139,598,2024-04-02 18:45:00,567.81,Entregue
5140,823,2024-05-02 13:53:00,602.92,Enviado
5141,111,2024-01-14 15:36:00,1892.94,Entregue
5142,315,2024-04-25 11:18:00,248.2,Entregue
5143,360,2024-04-17 10:29:00,3777.06,Enviado
5144,579,2024-04-26 04:10:00,2999.83,Enviado
5145,591,2024-02-23 09:32:00,1582.45,Enviado
5146,966,2024-06-23 00:48:00,963.33,Enviado
5147,11,2024-06-04 16:16:00,1208.12,Entregue
5148,390,2024-05-15 11:47:00,1231.17,Entregue
5149,864,2024-04-21 12:46:00,1562.35,Entregue
5150,612,2024-02-16 20:45:00,2025.68,Entregue
5151,70,2024-02-25 16:08:00,915.55,Entregue
5152,801,2024-05-20 15:02:00,245.04,Entregue
5153,883,2024-04-23 14:56:00,47.28,Entregue
5154,611,2024-04-05 14:02:00,1979.09,Entregue
5155,211,2024-05-25 18:57:00,817.95,Entregue
5156,148,2024-04-06 07:31:00,2444.19,Entregue
5157,189,2024-04-23 02:42:00,1680.62,Entregue
5158,57,2024-04-22 07:22:00,2228.49,Enviado
5159,568,2024-06-01 13:11:00,1283.98,Enviado
5160,813,2024-01-09 13:34:00,103.99,Entregue
5161,669,2024-02-12 09:12:00,791.41,Enviado
5162,198,2024-06-24 07:03:00,1665.71,Entregue
5163,221,2024-06-06 18:59:00,255.82,Enviado
5164,287,2024-04-07 00:50:00,1824.01,Entregue
5165,726,2024-01-08 12:36:00,1977.95,Entregue
5166,265,2024-02-28 21:58:00,217.8,Processando
5167,627,2024-03-29 20:08:00,2454.04,Enviado
5168,449,2024-05-17 12:20:00,1732.57,Entregue
5169,614,2024-03-19 02:08:00,2952.28,Entregue
5170,249,2024-05-03 22:53:00,2475.02,Processando
5171,805,2024-04-07 08:16:00,1992.77,Entregue
5172,848,2024-05-22 10:18:00,1234.71,Entregue
5173,799,2024-03-28 07:06:00,1738.25,Enviado
5174,593,2024-06-10 16:50:00,3784.15,Processando
5175,171,2024-04-02 11:19:00,2598.98,Entregue
5176,543,2024-01-02 10:15:00,1148.76,Entregue
5177,421,2024-03-18 04:23:00,3008.1,Enviado
5178,31,2024-05-02 17:55:00,2105.3,Entregue
5179,435,2024-05-20 16:40:00,261.79,Entregue
5180,558,2024-04-11 00:43:00,1341.07,Enviado
5181,235,2024-05-31 04:10:00,1013.54,Enviado
5182,910,2024-01-20 15:02:00,869.79,Entregue
5183,96,2024-06-08 22:57:00,2246.86,Enviado
5184,411,2024-04-16 06:37:00,2919.03,Entregue
5185,678,2024-02-03 17:51:00,414.28,Entregue
5186,538,2024-05-03 05:58:00,514.5,Entregue
5187,509,2024-02-21 22:04:00,967.44,Enviado
5188,162,2024-03-20 18:23:00,1872.33,Entregue
5189,178,2024-05-27 03:30:00,635.52,Entregue
5190,592,2024-04-10 09:19:00,1436.88,Enviado
5191,9,2024-03-01 06:48:00,2543.79,Enviado
5192,571,2024-05-09 00:30:00,495.4,Processando
5193,332,2024-01-21 22:02:00,2434.0,Enviado
5194,500,2024-03-20 10:43:00,829.36,Processando
5195,962,2024-01-06 04:43:00,1276.3,Enviado
5196,721,2024-06-16 00:05:00,3148.0,Entregue
5197,501,2024-04-02 09:23:00,1673.79,Entregue
5198,69,2024-04-11 08:33:00,1685.35,Entregue
5199,141,2024-06-17 22:04:00,1409.53,Processando
5200,910,2024-03-09 12:26:00,927.31,Enviado
5201,478,2024-03-22 20:47:00,977.67,Processando
5202,101,2024-04-01 05:25:00,1815.22,Entregue
5203,585,2024-04-24 08:17:00,290.01,Enviado
5204,53,2024-02-28 23:25:00,1336.77,Processando
5205,548,2024-03-28 09:47:00,1480.64,Entregue
5206,962,2024-02-18 06:00:00,1192.54,Entregue
5207,382,2024-05-09 15:09:00,2915.48,Entregue
5208,706,2024-05-22 06:25:00,1712.79,Entregue
5209,660,2024-01-03 13:03:00,1292.63,Entregue
5210,886,2024-03-07 10:28:00,382.05,Entregue
5211,158,2024-02-28 04:25:00,604.99,Entregue
5212,275,2024-06-18 17:21:00,2351.32,Entregue
5213,103,2024-06-07 20:29:00,150.48,Processando
5214,374,2024-01-12 23:06:00,192.18,Entregue
5215,509,2024-06-04 15:42:00,712.71,Enviado
5216,633,2024-02-03 11:04:00,1311.39,Entregue
5217,48,2024-01-31 17:09:00,293.26,Entregue
5218,739,2024-03-31 04:15:00,1059.29,Enviado
5219,153,2024-05-24 14:53:00,1229.34,Processando
5220,276,2024-05-27 20:54:00,1810.81,Enviado
5221,489,2024-05-29 10:32:00,2443.23,Enviado
5222,932,2024-01-27 10:34:00,1153.23,Entregue
5223,647,2024-04-05 10:51:00,1473.68,Enviado
5224,440,2024-02-24 19:41:00,180.27,Entregue
5225,290,2024-06-02 05:01:00,1189.89,Entregue
5226,478,2024-03-26 14:19:00,1057.71,Entregue
5227,114,2024-03-20 05:19:00,134.02,Entregue
5228,479,2024-03-01 18:26:00,548.24,Enviado
5229,134,2024-03-29 19:05:00,3574.59,Entregue
5230,559,2024-03-01 22:04:00,1697.69,Enviado
5231,669,2024-05-27 15:46:00,972.87,Entregue
5232,778,2024-06-14 13:45:00,1444.57,Entregue
5233,492,2024-02-13 08:19:00,496.18,Enviado
5234,314,2024-02-20 20:56:00,1365.69,Enviado
5235,312,2024-06-08 14:33:00,3236.9,Entregue
5236,619,2024-04-06 11:30:00,968.14,Enviado
5237,926,2024-04-13 22:54:00,3644.74,Enviado
5238,916,2024-05-12 21:41:00,1671.96,Processando
5239,161,2024-06-06 18:03:00,944.0,Entregue
5240,232,2024-03-10 17:41:00,1106.93,Processando
5241,304,2024-02-02 09:30:00,978.49,Entregue
5242,429,2024-01-13 20:01:00,267.44,Entregue
5243,582,2024-03-14 00:38:00,1011.16,Processando
5244,716,2024-03-31 15:14:00,811.84,Entregue
5245,131,2024-03-14 05:25:00,2969.95,Enviado
5246,798,2024-06-26 04:08:00,257.82,Enviado
5247,609,2024-02-09 01:14:00,3080.78,Entregue
5248,614,2024-02-29 01:38:00,1450.43,Entregue
5249,736,2024-03-09 20:03:00,1656.05,Entregue
5250,696,2024-03-26 04:29:00,1110.67,Enviado
5251,967,2024-01-30 14:11:00,2549.29,Entregue
5252,406,2024-03-20 02:16:00,1159.85,Entregue
5253,888,2024-03-25 13:36:00,2695.7,Entregue
5254,14,2024-01-03 20:04:00,1044.82,Entregue
5255,129,2024-06-05 07:13:00,1727.24,Entregue
5256,626,2024-05-15 23:17:00,1409.95,Entregue
5257,314,2024-02-11 05:36:00,2665.7,Entregue
5258,249,2024-06-14 10:39:00,1804.99,Entregue
5259,426,2024-06-26 15:50:00,1262.58,Entregue
5260,957,2024-01-22 11:15:00,561.86,Entregue
5261,21,2024-02-13 05:27:00,2779.8,Entregue
5262,168,2024-03-18 14:46:00,876.01,Entregue
5263,413,2024-03-24 00:02:00,342.11,Entregue
5264,147,2024-06-03 18:01:00,1882.53,Entregue
5265,721,2024-06-11 01:27:00,1751.59,Enviado
5266,465,2024-04-14 02:55:00,444.13,Entregue
5267,320,2024-03-18 04:28:00,1298.12,Entregue
5268,256,2024-06-29 10:20:00,76.54,Enviado
5269,961,2024-01-14 22:58:00,2914.09,Enviado
5270,657,2024-03-04 03:25:00,2420.61,Entregue
5271,614,2024-02-06 23:45:00,1478.76,Entregue
5272,753,2024-04-20 14:23:00,2006.96,Entregue
5273,275,2024-05-26 07:39:00,628.24,Enviado
5274,979,2024-02-29 21:36:00,506.55,Entregue
